,Norm,Value
7975,340.5220559,"[200.84808812218796, 214.62612465812524, 44.72293749025896, 2514.4263229069397, -1636.1154039985497, 1333.6937742496862, -1685.511697186125, 0.14443457178749083, -37.29567305778004, -5.774967709707912, 0.4617160736301653, 0.01126648182481198, -0.18442865891917676, 0.9324128895799227, -0.16556716203498392, 2.2048736658549157, 0.6446854893672085, 0.6722548485660056]"
7976,340.5220622562724,"[200.84808812218796, 214.62612465812524, 44.72293749025896, 2514.4263229069397, -1636.1154039985497, 1333.6937742496862, -1685.511697186125, 0.14443456963524803, -37.29567250203121, -5.774967709707912, 0.4617160736301653, 0.01126648182481198, -0.18442865891917676, 0.9324128895799227, -0.16556716203498392, 2.2048736658549157, 0.6446854893672085, 0.6722548485660056]"
7977,340.5220503,"[200.84808812218796, 214.62612465812524, 44.72293749025896, 2514.4263229069397, -1636.1154039985497, 1333.6937742496862, -1685.511697186125, 0.14443456963524803, -37.29567305778004, -5.774967623654187, 0.4617160736301653, 0.01126648182481198, -0.18442865891917676, 0.9324128895799227, -0.16556716203498392, 2.2048736658549157, 0.6446854893672085, 0.6722548485660056]"
7978,340.5220559,"[200.84808812218796, 214.62612465812524, 44.72293749025896, 2514.4263229069397, -1636.1154039985497, 1333.6937742496862, -1685.511697186125, 0.14443456963524803, -37.29567305778004, -5.774967709707912, 0.46171608051027097, 0.01126648182481198, -0.18442865891917676, 0.9324128895799227, -0.16556716203498392, 2.2048736658549157, 0.6446854893672085, 0.6722548485660056]"
7979,340.52205657808554,"[200.84808812218796, 214.62612465812524, 44.72293749025896, 2514.4263229069397, -1636.1154039985497, 1333.6937742496862, -1685.511697186125, 0.14443456963524803, -37.29567305778004, -5.774967709707912, 0.4617160736301653, 0.011266481992695641, -0.18442865891917676, 0.9324128895799227, -0.16556716203498392, 2.2048736658549157, 0.6446854893672085, 0.6722548485660056]"
7980,340.5220492,"[200.84808812218796, 214.62612465812524, 44.72293749025896, 2514.4263229069397, -1636.1154039985497, 1333.6937742496862, -1685.511697186125, 0.14443456963524803, -37.29567305778004, -5.774967709707912, 0.4617160736301653, 0.01126648182481198, -0.1844286561709756, 0.9324128895799227, -0.16556716203498392, 2.2048736658549157, 0.6446854893672085, 0.6722548485660056]"
7981,340.5220559,"[200.84808812218796, 214.62612465812524, 44.72293749025896, 2514.4263229069397, -1636.1154039985497, 1333.6937742496862, -1685.511697186125, 0.14443456963524803, -37.29567305778004, -5.774967709707912, 0.4617160736301653, 0.01126648182481198, -0.18442865891917676, 0.9324129034739576, -0.16556716203498392, 2.2048736658549157, 0.6446854893672085, 0.6722548485660056]"
7982,340.5220566,"[200.84808812218796, 214.62612465812524, 44.72293749025896, 2514.4263229069397, -1636.1154039985497, 1333.6937742496862, -1685.511697186125, 0.14443456963524803, -37.29567305778004, -5.774967709707912, 0.4617160736301653, 0.01126648182481198, -0.18442865891917676, 0.9324128895799227, -0.16556715956784096, 2.2048736658549157, 0.6446854893672085, 0.6722548485660056]"
7983,340.5220496434499,"[200.84808812218796, 214.62612465812524, 44.72293749025896, 2514.4263229069397, -1636.1154039985497, 1333.6937742496862, -1685.511697186125, 0.14443456963524803, -37.29567305778004, -5.774967709707912, 0.4617160736301653, 0.01126648182481198, -0.18442865891917676, 0.9324128895799227, -0.16556716203498392, 2.2048736987100934, 0.6446854893672085, 0.6722548485660056]"
7984,340.5220559,"[200.84808812218796, 214.62612465812524, 44.72293749025896, 2514.4263229069397, -1636.1154039985497, 1333.6937742496862, -1685.511697186125, 0.14443456963524803, -37.29567305778004, -5.774967709707912, 0.4617160736301653, 0.01126648182481198, -0.18442865891917676, 0.9324128895799227, -0.16556716203498392, 2.2048736658549157, 0.6446854989737709, 0.6722548485660056]"
7985,340.5220559,"[200.84808812218796, 214.62612465812524, 44.72293749025896, 2514.4263229069397, -1636.1154039985497, 1333.6937742496862, -1685.511697186125, 0.14443456963524803, -37.29567305778004, -5.774967709707912, 0.4617160736301653, 0.01126648182481198, -0.18442865891917676, 0.9324128895799227, -0.16556716203498392, 2.2048736658549157, 0.6446854893672085, 0.6722548585833834]"
7986,339.66727085980745,"[200.8489017457989, 214.63364336316977, 44.45976925109508, 2514.4263229069397, -1635.5056160724478, 1333.0258937294727, -1685.2763265607534, 0.14443456963524803, -37.30352479849957, -5.773611771177032, 0.4617160736301653, 0.011200894514888366, -0.1843529684281215, 0.9324128895799227, -0.1662380451399451, 2.205737350105047, 0.6446854893672085, 0.6722548485660056]"
7987,999.5591777145455,"[-501.38284781088055, -6.173325206613014, 110.5753138223315, 0.7243192381529026, 0.1703823383623596, 0.013498409629289596, 0.6083379702007108, 0.5628274370955861, -19.525039101915972, -2.5091358894521787, 0.4224309815173586, 0.006135140220958463, -0.12650874266850443, 0.8009657734979277, -0.1678410660607036, 1.464857505413463, 0.813300192305151, 0.791627713701932]"
7988,784.2124688288791,"[-501.38284700780184, -4.928358614522903, 110.57564751964578, 0.7243192381529026, 0.1763503799595941, 0.013498409629289596, 0.6083379702007108, 0.5628274370955861, -21.49265098777444, -2.872969577619363, 0.4224309815173586, 0.006278945519521726, -0.12189343239170868, 0.8009657734979277, -0.1745915690292376, 1.4020116718028133, 0.813300192305151, 0.791627713701932]"
7989,722.0058606918702,"[-501.3828454016445, -2.4384254303426816, 110.57631491427436, 0.7243192381529026, 0.18828646315406306, 0.013498409629289596, 0.6083379702007108, 0.5628274370955861, -25.42787475949137, -3.6006369539537317, 0.4224309815173586, 0.006566556116648253, -0.11266281183811717, 0.8009657734979277, -0.18809257496630555, 1.276320004581514, 0.813300192305151, 0.791627713701932]"
7990,719.9836699,"[-531.2531334564625, -4.22823891777, 110.58289025175958, 0.7243192381529026, 0.19346444705588678, 0.013498409629289596, 0.6083379702007108, 0.5628274370955861, -22.599149394679962, -3.0775739606416663, 0.4224309815173586, 0.006359015863168123, -0.11929760563715308, 0.8009657734979277, -0.17838785922456224, 1.3666694911587713, 0.813300192305151, 0.791627713701932]"
7991,719.9836699,"[-531.2531255401739, -4.22823891777, 110.58289025175958, 0.7243192381529026, 0.19346444705588678, 0.013498409629289596, 0.6083379702007108, 0.5628274370955861, -22.599149394679962, -3.0775739606416663, 0.4224309815173586, 0.006359015863168123, -0.11929760563715308, 0.8009657734979277, -0.17838785922456224, 1.3666694911587713, 0.813300192305151, 0.791627713701932]"
7992,719.9836689768431,"[-531.2531334564625, -4.22823885476433, 110.58289025175958, 0.7243192381529026, 0.19346444705588678, 0.013498409629289596, 0.6083379702007108, 0.5628274370955861, -22.599149394679962, -3.0775739606416663, 0.4224309815173586, 0.006359015863168123, -0.11929760563715308, 0.8009657734979277, -0.17838785922456224, 1.3666694911587713, 0.813300192305151, 0.791627713701932]"
7993,719.9836701623414,"[-531.2531334564625, -4.22823891777, 110.58289189957306, 0.7243192381529026, 0.19346444705588678, 0.013498409629289596, 0.6083379702007108, 0.5628274370955861, -22.599149394679962, -3.0775739606416663, 0.4224309815173586, 0.006359015863168123, -0.11929760563715308, 0.8009657734979277, -0.17838785922456224, 1.3666694911587713, 0.813300192305151, 0.791627713701932]"
7994,719.9836699,"[-531.2531334564625, -4.22823891777, 110.58289025175958, 0.7243192489461002, 0.19346444705588678, 0.013498409629289596, 0.6083379702007108, 0.5628274370955861, -22.599149394679962, -3.0775739606416663, 0.4224309815173586, 0.006359015863168123, -0.11929760563715308, 0.8009657734979277, -0.17838785922456224, 1.3666694911587713, 0.813300192305151, 0.791627713701932]"
7995,719.9836699032963,"[-531.2531334564625, -4.22823891777, 110.58289025175958, 0.7243192381529026, 0.1934644499387317, 0.013498409629289596, 0.6083379702007108, 0.5628274370955861, -22.599149394679962, -3.0775739606416663, 0.4224309815173586, 0.006359015863168123, -0.11929760563715308, 0.8009657734979277, -0.17838785922456224, 1.3666694911587713, 0.813300192305151, 0.791627713701932]"
7996,719.9836699,"[-531.2531334564625, -4.22823891777, 110.58289025175958, 0.7243192381529026, 0.19346444705588678, 0.013498409830431574, 0.6083379702007108, 0.5628274370955861, -22.599149394679962, -3.0775739606416663, 0.4224309815173586, 0.006359015863168123, -0.11929760563715308, 0.8009657734979277, -0.17838785922456224, 1.3666694911587713, 0.813300192305151, 0.791627713701932]"
7997,719.9836699032971,"[-531.2531334564625, -4.22823891777, 110.58289025175958, 0.7243192381529026, 0.19346444705588678, 0.013498409629289596, 0.6083379792656529, 0.5628274370955861, -22.599149394679962, -3.0775739606416663, 0.4224309815173586, 0.006359015863168123, -0.11929760563715308, 0.8009657734979277, -0.17838785922456224, 1.3666694911587713, 0.813300192305151, 0.791627713701932]"
7998,719.9836699,"[-531.2531334564625, -4.22823891777, 110.58289025175958, 0.7243192381529026, 0.19346444705588678, 0.013498409629289596, 0.6083379702007108, 0.5628274454823685, -22.599149394679962, -3.0775739606416663, 0.4224309815173586, 0.006359015863168123, -0.11929760563715308, 0.8009657734979277, -0.17838785922456224, 1.3666694911587713, 0.813300192305151, 0.791627713701932]"
7999,719.9836550876247,"[-531.2531334564625, -4.22823891777, 110.58289025175958, 0.7243192381529026, 0.19346444705588678, 0.013498409629289596, 0.6083379702007108, 0.5628274370955861, -22.599149057926393, -3.0775739606416663, 0.4224309815173586, 0.006359015863168123, -0.11929760563715308, 0.8009657734979277, -0.17838785922456224, 1.3666694911587713, 0.813300192305151, 0.791627713701932]"
8000,719.9836927923787,"[-531.2531334564625, -4.22823891777, 110.58289025175958, 0.7243192381529026, 0.19346444705588678, 0.013498409629289596, 0.6083379702007108, 0.5628274370955861, -22.599149394679962, -3.0775739147822407, 0.4224309815173586, 0.006359015863168123, -0.11929760563715308, 0.8009657734979277, -0.17838785922456224, 1.3666694911587713, 0.813300192305151, 0.791627713701932]"
8001,719.9836699,"[-531.2531334564625, -4.22823891777, 110.58289025175958, 0.7243192381529026, 0.19346444705588678, 0.013498409629289596, 0.6083379702007108, 0.5628274370955861, -22.599149394679962, -3.0775739606416663, 0.4224309878120707, 0.006359015863168123, -0.11929760563715308, 0.8009657734979277, -0.17838785922456224, 1.3666694911587713, 0.813300192305151, 0.791627713701932]"
8002,719.9836661888567,"[-531.2531334564625, -4.22823891777, 110.58289025175958, 0.7243192381529026, 0.19346444705588678, 0.013498409629289596, 0.6083379702007108, 0.5628274370955861, -22.599149394679962, -3.0775739606416663, 0.4224309815173586, 0.006359015957924844, -0.11929760563715308, 0.8009657734979277, -0.17838785922456224, 1.3666694911587713, 0.813300192305151, 0.791627713701932]"
8003,719.9836389188731,"[-531.2531334564625, -4.22823891777, 110.58289025175958, 0.7243192381529026, 0.19346444705588678, 0.013498409629289596, 0.6083379702007108, 0.5628274370955861, -22.599149394679962, -3.0775739606416663, 0.4224309815173586, 0.006359015863168123, -0.11929760385948023, 0.8009657734979277, -0.17838785922456224, 1.3666694911587713, 0.813300192305151, 0.791627713701932]"
8004,719.9836699,"[-531.2531334564625, -4.22823891777, 110.58289025175958, 0.7243192381529026, 0.19346444705588678, 0.013498409629289596, 0.6083379702007108, 0.5628274370955861, -22.599149394679962, -3.0775739606416663, 0.4224309815173586, 0.006359015863168123, -0.11929760563715308, 0.8009657854332478, -0.17838785922456224, 1.3666694911587713, 0.813300192305151, 0.791627713701932]"
8005,719.9836610215542,"[-531.2531334564625, -4.22823891777, 110.58289025175958, 0.7243192381529026, 0.19346444705588678, 0.013498409629289596, 0.6083379702007108, 0.5628274370955861, -22.599149394679962, -3.0775739606416663, 0.4224309815173586, 0.006359015863168123, -0.11929760563715308, 0.8009657734979277, -0.17838785656637599, 1.3666694911587713, 0.813300192305151, 0.791627713701932]"
8006,719.9836397,"[-531.2531334564625, -4.22823891777, 110.58289025175958, 0.7243192381529026, 0.19346444705588678, 0.013498409629289596, 0.6083379702007108, 0.5628274370955861, -22.599149394679962, -3.0775739606416663, 0.4224309815173586, 0.006359015863168123, -0.11929760563715308, 0.8009657734979277, -0.17838785922456224, 1.3666695115237337, 0.813300192305151, 0.791627713701932]"
8007,719.9836699,"[-531.2531334564625, -4.22823891777, 110.58289025175958, 0.7243192381529026, 0.19346444705588678, 0.013498409629289596, 0.6083379702007108, 0.5628274370955861, -22.599149394679962, -3.0775739606416663, 0.4224309815173586, 0.006359015863168123, -0.11929760563715308, 0.8009657734979277, -0.17838785922456224, 1.3666694911587713, 0.8133002044242683, 0.791627713701932]"
8008,719.9836699,"[-531.2531334564625, -4.22823891777, 110.58289025175958, 0.7243192381529026, 0.19346444705588678, 0.013498409629289596, 0.6083379702007108, 0.5628274370955861, -22.599149394679962, -3.0775739606416663, 0.4224309815173586, 0.006359015863168123, -0.11929760563715308, 0.8009657734979277, -0.17838785922456224, 1.3666694911587713, 0.813300192305151, 0.7916277254981041]"
8009,935.7676833701407,"[-510.3700827908425, -4.104395815971468, 110.5823266729669, 0.7243192381529026, 0.1939570057471667, 0.013498409629289596, 0.608719442435668, 0.5628274370955861, -22.58070538337368, -3.0962677484123273, 0.4224309815173586, 0.011418883952622274, -0.10791789854282006, 0.8009657734979277, -0.11902567846288452, 1.4429149430114943, 0.813300192305151, 0.791627713701932]"
8010,914.8278473415855,"[-532.8278962014824, -4.105414831540879, 110.54977957031937, 0.7243192381529026, -45.50330789504686, 0.013498409629289596, 0.6087108187670445, 0.5628274370955861, -22.58112233388021, -3.0958451513887977, 0.4224309815173586, 0.011304499151623744, -0.10817515140166827, 0.8009657734979277, -0.12036763661539354, 1.44119131688468, 0.813300192305151, 0.791627713701932]"
8011,768.7234454668787,"[-532.5539486521354, -4.128865458703346, 110.59365844175902, 0.7243192381529026, 15.980261298558913, 0.013498409629289596, 0.6086459595101559, 0.5628274370955861, -22.58425824983358, -3.0926667675586486, 0.4224309815173586, 0.010444202505726877, -0.11010996939918638, 0.8009657734979277, -0.13046060427769957, 1.4282277958335088, 0.813300192305151, 0.791627713701932]"
8012,605.0972842075848,"[-531.5783372553807, -4.203395553003336, 110.58558229925944, 0.7243192381529026, 4.14016365993164, 0.013498409629289596, 0.608414967528072, 0.5628274370955861, -22.59542660846837, -3.081347162370912, 0.4224309815173586, 0.007380312523807812, -0.1170006965776614, 0.8009657734979277, -0.16640604548784657, 1.3820590673274558, 0.813300192305151, 0.791627713701932]"
8013,634.6451228252556,"[-532.2287448532171, -4.153708823470009, 110.59096639425915, 0.7243192381529026, 12.033562085683148, 0.013498409629289596, 0.6085689621827945, 0.5628274370955861, -22.58798103604518, -3.088893565829403, 0.4224309815173586, 0.00942290584508719, -0.11240687845867806, 0.8009657734979277, -0.14244241801441523, 1.4128382196648244, 0.813300192305151, 0.791627713701932]"
8014,719.9836699,"[-531.2531334564625, -4.22823891777, 110.58289025175958, 0.7243192381529026, 0.19346444705588794, 0.013498409629289596, 0.6083379702007108, 0.5628274370955861, -22.599149394679962, -3.0775739606416663, 0.4224309815173586, 0.006359015863168124, -0.11929760563715308, 0.8009657734979277, -0.17838785922456224, 1.3666694911587713, 0.813300192305151, 0.791627713701932]"
8015,605.0972842075106,"[-531.5783293342462, -4.203395553003336, 110.58558229925944, 0.7243192381529026, 4.14016365993164, 0.013498409629289596, 0.608414967528072, 0.5628274370955861, -22.59542660846837, -3.081347162370912, 0.4224309815173586, 0.007380312523807812, -0.1170006965776614, 0.8009657734979277, -0.16640604548784657, 1.3820590673274558, 0.813300192305151, 0.791627713701932]"
8016,605.0972831457419,"[-531.5783372553807, -4.203395490367861, 110.58558229925944, 0.7243192381529026, 4.14016365993164, 0.013498409629289596, 0.608414967528072, 0.5628274370955861, -22.59542660846837, -3.081347162370912, 0.4224309815173586, 0.007380312523807812, -0.1170006965776614, 0.8009657734979277, -0.16640604548784657, 1.3820590673274558, 0.813300192305151, 0.791627713701932]"
